Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,STAT_KEEP,DLINEFUMBLERECOVERYYARDS,DSECINTRETURNYARDS,DOWNSPLAYED,DLINEFUMBLERECOVERIES,ASSDEFTACKLES,BIGHITS,DEFTACKLES,DLINEHALFSACK,SEAS_YEAR,CTHALLOWED,DSECINTLONGESTRETURN,DLINESAFETIES,DSECINTS,DSECINTTDS,GAMERATING,DEFPASSDEFLECTIONS,DLINEBLOCKS,YEARBYYEARTEAMINDEX,DEFTACKLESFORLOSS,DLINEFORCEDFUMBLES,DLINESACKS,DLINEFUMBLETDS,GAMESPLAYED,GAMESSTARTED,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,Age,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,DLSacksAndTFLPer1000Snaps,DTSacksAndTFLPer1000Snaps,TotalTurnoversPer1000Snaps,LBSacksTFLPassDeflPer1000Snaps,TacklesPer1000Snaps,CBPassDeflPer1000Snaps,CBCatchAllowPer100Snaps,SafetiesCatchAllowMinusPDPerGame,TeamName_y,SkillPointDef
1989,FS,Chase,Williams,Chase Williams,NE,True,0,0,466,0,14,7,9,1,2,0,0,0,0,0,0,2,0,21,0,0,0,0,16,5,,,,,,,,,Chase,Williams,3595.0,3593.0,1.0,25.0,21.0,Signed,Normal,65.0,0.0,0.0,NE,tier_6,0.0,0.0,0.0,4.291845493562231,49.35622317596567,4.291845493562231,0.0,-0.125,NE,-5
1992,LE,Braiden,McGregor,Braiden McGregor,NE,True,9,0,477,1,16,7,6,0,2,0,0,0,0,0,0,0,0,21,2,1,3,0,16,2,,,,,,,,,Braiden,McGregor,3363.0,3361.0,1.0,24.0,21.0,Signed,Normal,66.0,0.0,0.0,NE,tier_6,15.19916142557652,18.029350104821805,4.1928721174004195,10.482180293501049,46.12159329140461,0.0,0.0,0.0,NE,2
1993,FS,Xavier,McKinney,Xavier McKinney,NE,True,0,7,878,0,18,30,51,1,2,22,7,0,1,0,0,7,0,21,1,0,0,0,12,12,,,,,,,,,Xavier,McKinney,1890.0,1888.0,5.0,27.0,21.0,Signed,Star,78.0,0.0,0.0,NE,tier_4,1.1389521640091116,1.1389521640091116,1.1389521640091116,9.111617312072893,78.5876993166287,7.972665148063782,2.5056947608200453,1.25,NE,1
1995,SS,Marte,Mapu,Marte Mapu,NE,True,0,0,409,0,13,6,9,0,2,5,0,0,0,0,0,5,0,21,0,0,0,0,16,2,,,,,,,,,Marte,Mapu,1799.0,1797.0,2.0,25.0,21.0,Signed,Normal,68.0,0.0,0.0,NE,tier_6,0.0,0.0,0.0,12.224938875305625,53.78973105134474,12.224938875305625,1.2224938875305624,0.0,NE,-3
1997,DT,Travis,Shaw,Travis Shaw,HOU,True,0,0,634,0,13,21,25,1,2,0,0,0,0,0,0,1,0,31,7,0,1,0,13,13,,,,,,,,,Travis,Shaw,373.0,371.0,0.0,22.0,31.0,Signed,Normal,72.0,0.0,0.0,HOU,tier_5,13.801261829652995,14.511041009463723,0.0,14.195583596214512,59.93690851735016,1.5772870662460567,0.0,-0.07692307692307693,HOU,-6
1998,DT,Christian,Barmore,Christian Barmore,NE,True,0,0,578,0,12,13,23,0,2,0,0,0,0,0,0,1,0,21,5,0,4,0,12,12,,,,,,,,,Christian,Barmore,150.0,148.0,4.0,26.0,21.0,Signed,Star,78.0,0.0,0.0,NE,tier_4,20.761245674740483,23.87543252595156,0.0,17.301038062283737,60.55363321799308,1.7301038062283738,0.0,-0.08333333333333333,NE,-4
2000,CB,Charvarius,Ward,Charvarius Ward,MIN,True,0,54,915,0,22,55,69,0,2,43,24,0,4,0,0,10,0,30,2,0,1,0,16,16,,,,,,,,,Charvarius,Ward,2944.0,2942.0,7.0,29.0,30.0,Signed,Superstar,87.0,0.0,0.0,MIN,tier_2,4.0983606557377055,4.590163934426229,4.371584699453552,14.207650273224045,99.4535519125683,10.92896174863388,4.699453551912568,2.0625,MIN,-3
2001,LE,Azeez,Ojulari,Azeez Ojulari,MIN,True,0,0,609,0,18,21,29,0,2,0,0,0,0,0,0,0,0,30,13,0,7,0,13,13,,,,,,,,,Azeez,Ojulari,2112.0,2110.0,4.0,25.0,30.0,Signed,Normal,82.0,0.0,0.0,MIN,tier_3,41.46141215106732,46.63382594417077,0.0,32.84072249589491,77.17569786535304,0.0,0.0,0.0,MIN,-1
2006,CB,Mekhi,Blackmon,Mekhi Blackmon,MIN,True,13,8,705,1,12,15,31,0,2,19,5,0,2,0,0,13,0,30,1,1,0,1,12,3,,,,,,,,,Mekhi,Blackmon,226.0,224.0,2.0,26.0,30.0,Signed,Normal,79.0,0.0,0.0,MIN,tier_4,1.4184397163120568,1.4184397163120568,7.092198581560283,19.858156028368796,60.99290780141844,18.439716312056735,2.6950354609929077,0.5,MIN,8
2007,LOLB,Ivan,Pace Jr,Ivan Pace Jr,MIN,True,0,0,527,0,11,25,31,1,2,9,0,0,0,0,0,0,0,30,5,0,0,0,15,15,,,,,,,,,Ivan,Pace Jr,2160.0,2158.0,2.0,24.0,30.0,Signed,Superstar,76.0,0.0,0.0,MIN,tier_4,9.487666034155597,9.487666034155597,0.0,9.487666034155597,79.69639468690703,0.0,1.7077798861480076,0.6,MIN,-4
2009,FS,Lewis,Cine,Lewis Cine,MIN,True,0,10,1048,0,25,28,43,0,2,25,10,0,1,0,0,5,0,30,1,0,0,0,16,16,,,,,,,,,Lewis,Cine,505.0,503.0,3.0,25.0,30.0,Signed,Star,82.0,0.0,0.0,MIN,tier_3,0.9541984732824427,0.9541984732824427,0.9541984732824427,5.7251908396946565,64.8854961832061,4.770992366412214,2.385496183206107,1.25,MIN,-5
2010,CB,Akayleb,Evans,Akayleb Evans,MIN,True,0,0,379,0,4,12,20,0,2,8,0,0,0,0,0,4,0,30,0,0,0,0,16,1,,,,,,,,,Akayleb,Evans,832.0,830.0,3.0,26.0,30.0,Signed,Normal,68.0,0.0,0.0,MIN,tier_6,0.0,0.0,0.0,10.554089709762533,63.3245382585752,10.554089709762533,2.1108179419525066,0.25,MIN,1
2011,MLB,Brian,Asamoah II,Brian Asamoah II,MIN,True,0,0,397,0,9,17,27,0,2,7,0,0,0,0,0,2,0,30,0,0,0,0,14,3,,,,,,,,,Brian,Asamoah II,102.0,100.0,3.0,25.0,30.0,Signed,Normal,69.0,0.0,0.0,MIN,tier_6,0.0,0.0,0.0,5.037783375314861,90.6801007556675,5.037783375314861,1.7632241813602016,0.35714285714285715,MIN,-1
2012,SS,Josh,Metellus,Josh Metellus,MIN,True,0,8,1145,0,28,31,59,0,2,38,8,0,1,0,0,10,0,30,0,0,0,0,16,16,,,,,,,,,Josh,Metellus,1924.0,1922.0,5.0,27.0,30.0,Signed,Normal,75.0,0.0,0.0,MIN,tier_4,0.0,0.0,0.8733624454148472,8.73362445414847,75.98253275109171,8.73362445414847,3.318777292576419,1.75,MIN,-3
2013,CB,Byron,Murphy Jr,Byron Murphy Jr,MIN,True,0,32,752,0,12,21,27,0,2,20,20,0,3,0,0,11,0,30,0,0,0,0,13,13,,,,,,,,,Byron,Murphy Jr,2025.0,2023.0,6.0,27.0,30.0,Signed,Star,79.0,0.0,0.0,MIN,tier_4,0.0,0.0,3.9893617021276593,14.627659574468085,51.861702127659576,14.627659574468085,2.6595744680851063,0.6923076923076923,MIN,2
2015,SS,Jacoby,Mathews,Jacoby Mathews,NO,True,0,4,885,0,20,22,35,0,2,22,4,0,1,0,0,8,0,26,0,0,0,0,12,12,,,,,,,,,Jacoby,Mathews,422.0,420.0,0.0,22.0,26.0,Signed,Normal,74.0,0.0,0.0,NO,tier_5,0.0,0.0,1.1299435028248588,9.03954802259887,62.14689265536723,9.03954802259887,2.4858757062146895,1.1666666666666667,NO,-2
2016,ROLB,Nick,Henrich,Nick Henrich,NO,True,0,7,673,0,17,20,32,1,2,19,7,0,1,0,0,1,0,26,3,0,0,0,16,16,,,,,,,,,Nick,Henrich,1156.0,1154.0,0.0,23.0,26.0,Signed,Normal,68.0,0.0,0.0,NO,tier_6,4.457652303120357,4.457652303120357,1.4858841010401187,5.943536404160475,72.80832095096584,1.4858841010401187,2.823179791976226,1.125,NO,1
2017,SS,Patrick,McMorris,Patrick McMorris,NO,True,0,12,349,0,8,10,16,0,2,8,10,0,2,0,0,0,0,26,0,0,0,0,16,0,,,,,,,,,Patrick,McMorris,3466.0,3464.0,1.0,25.0,26.0,Signed,Normal,65.0,0.0,0.0,NO,tier_6,0.0,0.0,5.730659025787966,0.0,68.76790830945559,0.0,2.292263610315186,0.5,NO,5
2018,CB,Malik,Dunlap,Malik Dunlap,NO,True,0,9,517,0,5,18,20,0,2,13,9,0,1,0,0,3,0,26,0,0,0,0,16,4,,,,,,,,,Malik,Dunlap,3489.0,3487.0,1.0,25.0,26.0,Signed,Star,74.0,0.0,0.0,NO,tier_5,0.0,0.0,1.9342359767891684,5.802707930367505,48.355899419729205,5.802707930367505,2.5145067698259185,0.625,NO,-2
2019,FS,Jack,Howell,Jack Howell,NO,True,0,12,1115,0,30,23,37,1,2,22,7,0,2,0,0,11,0,26,0,0,0,0,16,16,,,,,,,,,Jack,Howell,3328.0,3326.0,1.0,22.0,26.0,Signed,Normal,68.0,0.0,0.0,NO,tier_6,0.0,0.0,1.7937219730941705,9.865470852017937,60.0896860986547,9.865470852017937,1.9730941704035874,0.6875,NO,1
2021,LOLB,Jabril,Cox,Jabril Cox,NO,True,0,82,1210,0,39,52,69,0,2,38,23,0,6,1,0,18,0,26,2,0,2,0,16,16,,,,,,,,,Jabril,Cox,598.0,596.0,4.0,27.0,26.0,Signed,Star,78.0,0.0,0.0,NO,tier_4,4.545454545454545,5.289256198347108,5.785123966942148,18.18181818181818,89.25619834710743,14.87603305785124,3.1404958677685952,1.25,NO,7
2022,ROLB,Nephi,Sewell,Nephi Sewell,NO,True,0,0,479,0,5,5,9,0,2,3,0,0,0,0,0,0,0,26,1,0,0,0,16,0,,,,,,,,,Nephi,Sewell,2511.0,2509.0,3.0,26.0,26.0,Signed,Normal,61.0,0.0,0.0,NO,tier_6,2.08768267223382,2.08768267223382,0.0,2.08768267223382,29.227557411273484,0.0,0.6263048016701461,0.1875,NO,-4
2023,LE,Josh,Allen,Josh Allen,JAX,True,30,0,852,1,32,42,47,0,2,0,0,0,0,0,0,0,0,16,13,1,8,0,16,16,,,,,,,,,Josh,Allen,52.0,50.0,6.0,28.0,16.0,Signed,Superstar,89.0,0.0,0.0,JAX,tier_2,31.69014084507042,35.91549295774648,2.347417840375587,24.64788732394366,92.72300469483568,0.0,0.0,0.0,JAX,-3
2025,SS,Donovan,Wilson,Donovan Wilson,SF,True,0,49,1005,0,22,40,66,0,2,39,18,0,3,0,0,15,0,14,0,0,0,0,14,14,,,,,,,,,Donovan,Wilson,3089.0,3087.0,6.0,30.0,14.0,Signed,Star,71.0,0.0,0.0,SF,tier_5,0.0,0.0,2.985074626865672,14.925373134328359,87.56218905472637,14.925373134328359,3.880597014925373,1.7142857142857142,SF,6
2026,DT,Tiaoalii,Savea,Tiaoalii Savea,SF,True,0,0,760,0,22,25,32,0,2,1,0,0,0,0,0,0,0,14,13,0,2,0,16,1,,,,,,,,,Tiaoalii,Savea,1284.0,1282.0,0.0,23.0,14.0,Signed,Normal,66.0,0.0,0.0,SF,tier_6,21.710526315789476,22.894736842105264,0.0,19.736842105263158,71.05263157894737,0.0,0.13157894736842105,0.0625,SF,-2
2027,SS,Jordan,Riley,Jordan Riley,SF,True,0,8,350,0,5,9,13,0,2,6,8,0,1,1,0,0,0,14,0,0,0,0,16,2,,,,,,,,,Jordan,Riley,2178.0,2176.0,0.0,23.0,14.0,Signed,Normal,62.0,0.0,0.0,SF,tier_6,0.0,0.0,5.714285714285714,0.0,51.42857142857143,0.0,1.7142857142857144,0.375,SF,4
2028,RE,Aaron,Lewis,Aaron Lewis,SF,True,0,0,453,0,12,6,16,1,2,0,0,0,0,0,0,0,0,14,5,0,3,0,16,0,,,,,,,,,Aaron,Lewis,599.0,597.0,0.0,22.0,14.0,Signed,Normal,69.0,0.0,0.0,SF,tier_6,22.62693156732892,25.607064017660047,0.0,17.660044150110377,61.81015452538632,0.0,0.0,0.0,SF,-1
2029,CB,Quincey,McAdoo,Quincey McAdoo,SF,True,0,0,1067,0,8,30,46,0,2,34,0,0,1,0,0,14,0,14,0,0,0,0,16,16,,,,,,,,,Quincey,McAdoo,420.0,418.0,0.0,22.0,14.0,Signed,Normal,75.0,0.0,0.0,SF,tier_4,0.0,0.0,0.9372071227741331,13.120899718837862,50.60918462980318,13.120899718837862,3.1865042174320526,1.25,SF,0
2030,FS,Jaylen,Reed,Jaylen Reed,SF,True,26,16,1093,1,37,20,39,0,2,28,16,0,1,0,0,15,0,14,0,1,0,0,16,16,,,,,,,,,Jaylen,Reed,1479.0,1477.0,0.0,23.0,14.0,Signed,Normal,66.0,0.0,0.0,SF,tier_6,0.0,0.0,2.7447392497712717,13.723696248856358,69.53339432753889,13.723696248856358,2.5617566331198534,0.8125,SF,9
2031,LE,Khalil,Mack,Khalil Mack,SF,True,30,0,838,1,26,44,47,1,2,0,0,0,0,0,0,0,0,14,13,1,8,0,16,16,,,,,,,,,Khalil,Mack,1781.0,1779.0,11.0,34.0,14.0,Signed,Star,82.0,0.0,0.0,SF,tier_3,32.21957040572793,36.51551312649165,2.3866348448687353,25.05966587112172,87.11217183770883,0.0,0.0,0.0,SF,-2
2032,FS,Jaylin,Simpson,Jaylin Simpson,CIN,True,0,0,310,0,7,6,9,0,2,3,0,0,0,0,0,4,0,1,0,0,0,0,16,4,,,,,,,,,Jaylin,Simpson,3583.0,3581.0,1.0,24.0,1.0,Signed,Normal,67.0,0.0,0.0,CIN,tier_6,0.0,0.0,0.0,12.903225806451612,51.61290322580645,12.903225806451612,0.967741935483871,-0.0625,CIN,4
2033,CB,Patrick,Surtain II,Patrick Surtain II,SF,True,26,27,992,1,18,36,38,0,2,30,15,0,2,0,0,9,0,14,0,1,0,1,16,16,,,,,,,,,Patrick,Surtain II,2714.0,2712.0,4.0,25.0,14.0,Signed,XFactor,97.0,0.0,0.0,SF,tier_0,0.0,0.0,5.040322580645161,9.072580645161292,56.45161290322581,9.072580645161292,3.024193548387097,1.3125,SF,-1
2036,CB,Cam,Hart,Cam Hart,SF,True,0,32,989,0,16,40,54,0,2,34,23,0,3,0,0,14,0,14,0,0,0,0,16,0,,,,,,,,,Cam,Hart,3350.0,3348.0,1.0,24.0,14.0,Signed,Normal,67.0,0.0,0.0,SF,tier_6,0.0,0.0,3.033367037411527,14.155712841253791,70.77856420626897,14.155712841253791,3.4378159757330633,1.25,SF,5
2037,CB,Darrell,Luter Jr,Darrell Luter Jr,SF,True,0,19,504,0,5,8,10,0,2,3,19,0,1,0,0,2,0,14,1,0,0,0,16,0,,,,,,,,,Darrell,Luter Jr,1768.0,1766.0,2.0,25.0,14.0,Signed,Normal,68.0,0.0,0.0,SF,tier_6,1.984126984126984,1.984126984126984,1.984126984126984,5.952380952380952,29.76190476190476,3.968253968253968,0.5952380952380952,0.0625,SF,0
2039,LOLB,Jalen,Graham,Jalen Graham,SF,True,0,0,480,0,5,16,32,0,2,17,0,0,0,0,0,3,0,14,2,0,0,0,16,16,,,,,,,,,Jalen,Graham,1048.0,1046.0,2.0,24.0,14.0,Signed,Normal,72.0,0.0,0.0,SF,tier_5,4.166666666666667,4.166666666666667,0.0,10.416666666666666,77.08333333333334,6.25,3.5416666666666665,0.875,SF,-3
2040,LE,Felix,Anudike-Uzomah,Felix Anudike-Uzomah,KC,True,10,0,642,1,18,20,27,1,2,0,0,0,0,0,0,0,0,8,12,1,5,0,16,11,,,,,,,,,Felix,Anudike-Uzomah,87.0,85.0,2.0,23.0,8.0,Signed,Normal,72.0,0.0,0.0,KC,tier_5,32.3208722741433,35.82554517133956,3.115264797507788,26.4797507788162,70.09345794392523,0.0,0.0,0.0,KC,2
2041,ROLB,Dee,Winters,Dee Winters,SF,True,0,0,412,0,2,4,6,0,2,0,0,0,0,0,0,2,0,14,0,0,0,0,16,0,,,,,,,,,Dee,Winters,3113.0,3111.0,2.0,24.0,14.0,Signed,Normal,65.0,0.0,0.0,SF,tier_6,0.0,0.0,0.0,4.854368932038835,19.41747572815534,4.854368932038835,0.0,-0.125,SF,-4
2043,LE,Drake,Jackson,Drake Jackson,SF,True,21,0,545,1,18,14,20,0,2,0,0,0,0,0,0,0,0,14,7,1,1,0,16,5,,,,,,,,,Drake,Jackson,1398.0,1396.0,3.0,24.0,14.0,Signed,Normal,72.0,0.0,0.0,SF,tier_5,16.055045871559635,16.880733944954127,3.669724770642202,14.678899082568808,69.72477064220183,0.0,0.0,0.0,SF,-2
2044,ROLB,Dre,Greenlaw,Dre Greenlaw,SF,True,12,0,1311,1,40,72,100,0,2,56,0,0,0,0,0,1,1,14,1,1,2,0,16,16,,,,,,,,,Dre,Greenlaw,1073.0,1071.0,6.0,28.0,14.0,Signed,Star,84.0,0.0,0.0,SF,tier_3,3.432494279176201,4.118993135011442,2.288329519450801,3.051106025934401,106.78871090770404,0.7627765064836003,4.271548436308162,3.4375,SF,-5
2045,DT,Javon,Hargrave,Javon Hargrave,SF,True,50,0,774,3,23,29,34,1,2,1,0,0,0,0,0,2,0,14,11,4,4,0,15,15,,,,,,,,,Javon,Hargrave,1137.0,1135.0,9.0,32.0,14.0,Signed,Star,77.0,0.0,0.0,SF,tier_4,23.25581395348837,25.58139534883721,9.04392764857881,21.963824289405682,73.64341085271319,2.5839793281653747,0.12919896640826875,-0.06666666666666667,SF,5
2046,MLB,Fred,Warner,Fred Warner,SF,True,36,31,1085,1,33,78,90,1,2,55,21,0,3,0,0,16,0,14,1,1,0,0,16,16,,,,,,,,,Fred,Warner,2951.0,2949.0,7.0,28.0,14.0,Signed,XFactor,98.0,0.0,0.0,SF,tier_0,0.9216589861751152,0.9216589861751152,4.608294930875576,15.668202764976959,113.36405529953917,14.746543778801843,5.0691244239631335,2.4375,SF,1
2047,FS,Camryn,Bynum,Camryn Bynum,IND,True,0,3,1171,0,30,37,49,0,2,23,3,0,1,0,0,8,0,9,0,0,0,0,16,16,,,,,,,,,Camryn,Bynum,412.0,410.0,4.0,27.0,9.0,Signed,Star,83.0,0.0,0.0,IND,tier_3,0.0,0.0,0.8539709649871904,6.831767719897523,67.46370623398805,6.831767719897523,1.964133219470538,0.9375,IND,-5
2048,DT,Keith,Randolph Jr.,Keith Randolph Jr.,PHI,True,2,0,536,1,12,22,26,0,2,0,0,0,0,0,0,0,0,12,15,1,4,1,16,0,,,,,,,,,Keith,Randolph Jr.,1286.0,1284.0,0.0,23.0,12.0,Signed,Normal,70.0,0.0,0.0,PHI,tier_5,41.04477611940298,44.40298507462687,5.597014925373134,35.44776119402985,70.8955223880597,0.0,0.0,0.0,PHI,6
2049,ROLB,Dasan,McCullough,Dasan McCullough,PHI,True,0,0,651,0,18,33,50,1,2,37,0,0,0,0,0,1,0,12,1,0,0,0,15,15,,,,,,,,,Dasan,McCullough,1960.0,1958.0,0.0,22.0,12.0,Signed,Normal,73.0,0.0,0.0,PHI,tier_5,1.5360983102918586,1.5360983102918586,0.0,3.0721966205837172,104.45468509984639,1.5360983102918586,5.683563748079877,2.4,PHI,-5
2050,RE,JT,Tuimoloau,JT Tuimoloau,PHI,True,9,0,767,1,21,22,32,1,2,0,0,0,0,0,0,0,0,12,5,1,4,0,16,10,,,,,,,,,JT,Tuimoloau,3235.0,3233.0,1.0,22.0,12.0,Signed,Normal,76.0,0.0,0.0,PHI,tier_4,15.645371577574968,17.992177314211215,2.607561929595828,11.734028683181226,69.10039113428944,0.0,0.0,0.0,PHI,-4
2051,MLB,Ruben,Hyppolite II,Ruben Hyppolite II,PHI,True,0,0,336,0,13,6,11,1,2,0,0,0,0,0,0,0,0,12,0,0,0,0,14,0,,,,,,,,,Ruben,Hyppolite II,3646.0,3644.0,1.0,24.0,12.0,Signed,Normal,66.0,0.0,0.0,PHI,tier_6,0.0,0.0,0.0,0.0,71.42857142857143,0.0,0.0,0.0,PHI,-3
2052,LOLB,Patrick,Queen,Patrick Queen,PHI,True,0,0,1103,0,37,84,101,1,2,57,0,0,0,0,0,7,0,12,5,0,3,0,16,16,,,,,,,,,Patrick,Queen,2298.0,2296.0,5.0,26.0,12.0,Signed,Superstar,85.0,0.0,0.0,PHI,tier_2,9.29283771532185,10.516772438803265,0.0,13.599274705349048,125.11332728921124,6.346328195829556,5.167724388032639,3.125,PHI,2
2053,MLB,Jackson,Mitchell,Jackson Mitchell,PHI,True,0,0,347,0,2,4,4,0,2,2,0,0,0,0,0,0,0,12,0,0,0,0,16,0,,,,,,,,,Jackson,Mitchell,3305.0,3303.0,1.0,24.0,12.0,Signed,Normal,68.0,0.0,0.0,PHI,tier_6,0.0,0.0,0.0,0.0,17.29106628242075,0.0,0.5763688760806917,0.125,PHI,-7
2055,SS,Sydney,Brown,Sydney Brown,PHI,True,0,50,1229,0,38,39,50,1,2,33,23,0,3,0,0,14,0,12,0,1,0,0,16,16,,,,,,,,,Sydney,Brown,362.0,360.0,2.0,25.0,12.0,Signed,Normal,77.0,0.0,0.0,PHI,tier_4,0.0,0.0,3.2546786004882016,11.391375101708705,71.60292921074044,11.391375101708705,2.6851098454027666,1.1875,PHI,1
2057,MLB,Nakobe,Dean,Nakobe Dean,PHI,True,11,0,1062,1,44,85,107,0,2,73,0,0,0,0,0,2,0,12,1,1,1,0,16,16,,,,,,,,,Nakobe,Dean,685.0,683.0,3.0,24.0,12.0,Signed,Normal,77.0,0.0,0.0,PHI,tier_4,2.5894538606403015,3.0131826741996233,1.8832391713747645,3.766478342749529,142.18455743879474,1.8832391713747645,6.87382297551789,4.4375,PHI,2
2058,DT,Jordan,Davis,Jordan Davis,PHI,True,0,0,715,0,19,30,39,0,2,0,0,0,0,0,0,0,0,12,11,0,5,0,16,5,,,,,,,,,Jordan,Davis,662.0,660.0,3.0,25.0,12.0,Signed,Superstar,80.0,0.0,0.0,PHI,tier_3,27.622377622377623,30.76923076923077,0.0,22.377622377622377,81.11888111888112,0.0,0.0,0.0,PHI,-5
2059,FS,Reed,Blankenship,Reed Blankenship,PHI,True,0,0,1105,0,21,34,46,0,2,23,0,0,0,0,0,8,0,12,0,0,0,0,16,16,,,,,,,,,Reed,Blankenship,233.0,231.0,3.0,26.0,12.0,Signed,Normal,83.0,0.0,0.0,PHI,tier_3,0.0,0.0,0.0,7.239819004524887,60.633484162895925,7.239819004524887,2.0814479638009047,0.9375,PHI,-5
2060,ROLB,Omar,Speights,Omar Speights,PHI,True,0,0,403,0,9,3,9,0,2,2,0,0,0,0,0,0,0,12,0,0,0,0,16,1,,,,,,,,,Omar,Speights,3393.0,3391.0,1.0,24.0,12.0,Signed,Normal,64.0,0.0,0.0,PHI,tier_6,0.0,0.0,0.0,0.0,44.66501240694789,0.0,0.49627791563275436,0.125,PHI,-6
2062,DT,Cameron,Heyward,Cameron Heyward,KC,True,0,0,553,0,14,17,21,0,2,0,0,0,0,0,0,0,0,8,5,1,3,0,11,11,,,,,,,,,Cameron,Heyward,1234.0,1232.0,14.0,36.0,8.0,Signed,Star,81.0,0.0,0.0,KC,tier_3,18.535262206148282,20.976491862567816,1.8083182640144664,14.466546112115731,63.29113924050633,0.0,0.0,0.0,KC,-5
2063,CB,James,Bradberry IV,James Bradberry IV,PHI,True,0,33,1035,0,14,30,45,0,2,25,18,0,2,0,0,15,0,12,0,0,0,0,16,10,,,,,,,,,James,Bradberry IV,287.0,285.0,9.0,32.0,12.0,Signed,Star,77.0,0.0,0.0,PHI,tier_4,0.0,0.0,1.932367149758454,14.492753623188406,57.00483091787439,14.492753623188406,2.4154589371980677,0.625,PHI,1
2065,RE,Josh,Sweat,Josh Sweat,PHI,True,47,0,788,2,21,39,42,1,2,0,0,0,0,0,0,0,0,12,11,3,7,0,16,16,,,,,,,,,Josh,Sweat,2720.0,2718.0,7.0,28.0,12.0,Signed,Star,85.0,0.0,0.0,PHI,tier_2,29.50507614213198,33.50253807106599,6.345177664974619,22.84263959390863,79.94923857868021,0.0,0.0,0.0,PHI,2
2067,ROLB,Jaheim,Thomas,Jaheim Thomas,CLE,True,0,0,382,0,3,0,2,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,16,2,,,,,,,,,Jaheim,Thomas,1345.0,1343.0,0.0,23.0,4.0,Signed,Normal,65.0,0.0,0.0,CLE,tier_6,0.0,0.0,0.0,0.0,13.089005235602095,0.0,0.0,0.0,CLE,-8
2070,LE,Jared,Verse,Jared Verse,LAR,True,0,0,688,0,14,29,34,1,2,0,0,0,0,0,0,0,0,23,8,0,3,0,14,14,,,,,,,,,Jared,Verse,3211.0,3209.0,1.0,24.0,23.0,Signed,Normal,78.0,0.0,0.0,LAR,tier_4,19.258720930232556,21.220930232558143,0.0,15.988372093023257,69.76744186046511,0.0,0.0,0.0,LAR,-6
2072,RE,Nick,Hampton,Nick Hampton,LAR,True,0,0,420,0,4,6,8,0,2,0,0,0,0,0,0,0,0,23,4,0,0,0,16,0,,,,,,,,,Nick,Hampton,1123.0,1121.0,2.0,25.0,23.0,Signed,Normal,68.0,0.0,0.0,LAR,tier_6,9.523809523809526,9.523809523809526,0.0,9.523809523809526,28.57142857142857,0.0,0.0,0.0,LAR,-4
2074,RE,Byron,Young,Byron Young,LAR,True,27,0,818,1,24,36,35,0,2,0,0,0,0,0,0,1,0,23,12,2,6,1,16,16,,,,,,,,,Byron,Young,3175.0,3173.0,2.0,27.0,23.0,Signed,Superstar,83.0,0.0,0.0,LAR,tier_3,27.50611246943765,30.806845965770176,4.88997555012225,23.227383863080686,72.12713936430318,1.2224938875305624,0.0,-0.0625,LAR,1
2076,CB,Cobie,Durant,Cobie Durant,LAR,True,0,24,819,0,12,18,29,0,2,18,14,0,3,0,0,7,0,23,0,0,0,0,16,0,,,,,,,,,Cobie,Durant,764.0,762.0,3.0,27.0,23.0,Signed,Normal,71.0,0.0,0.0,LAR,tier_5,0.0,0.0,3.663003663003663,8.547008547008549,50.06105006105006,8.547008547008549,2.197802197802198,0.6875,LAR,1
2077,CB,Derion,Kendrick,Derion Kendrick,LAR,True,0,50,1153,0,21,27,40,1,2,39,18,0,3,0,0,20,0,23,0,0,0,0,16,14,,,,,,,,,Derion,Kendrick,1604.0,1602.0,3.0,25.0,23.0,Signed,Normal,73.0,0.0,0.0,LAR,tier_5,0.0,0.0,2.6019080659150045,17.346053772766695,52.90546400693842,17.346053772766695,3.3824804856895057,1.1875,LAR,6
2078,MLB,Ernest,Jones,Ernest Jones,LAR,True,0,0,1420,0,39,107,130,0,2,86,0,0,0,0,0,3,0,23,1,0,1,0,16,16,,,,,,,,,Ernest,Jones,1532.0,1530.0,4.0,25.0,23.0,Signed,Star,80.0,0.0,0.0,LAR,tier_3,1.9366197183098592,2.2535211267605635,0.0,3.5211267605633805,119.01408450704224,2.112676056338028,6.056338028169014,5.1875,LAR,-5
2079,ROLB,Jack,Kiser,Jack Kiser,DAL,True,0,0,409,0,1,4,7,0,2,2,0,0,0,0,0,0,0,10,0,0,0,0,16,2,,,,,,,,,Jack,Kiser,3593.0,3591.0,1.0,24.0,10.0,Signed,Normal,66.0,0.0,0.0,DAL,tier_6,0.0,0.0,0.0,0.0,19.559902200489,0.0,0.4889975550122249,0.125,DAL,-8
