Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,STAT_KEEP,DLINEFUMBLERECOVERYYARDS,DSECINTRETURNYARDS,DOWNSPLAYED,DLINEFUMBLERECOVERIES,ASSDEFTACKLES,BIGHITS,DEFTACKLES,DLINEHALFSACK,SEAS_YEAR,CTHALLOWED,DSECINTLONGESTRETURN,DLINESAFETIES,DSECINTS,DSECINTTDS,GAMERATING,DEFPASSDEFLECTIONS,DLINEBLOCKS,YEARBYYEARTEAMINDEX,DEFTACKLESFORLOSS,DLINEFORCEDFUMBLES,DLINESACKS,DLINEFUMBLETDS,GAMESPLAYED,GAMESSTARTED,FirstName_y,LastName_y,Row Excel,Row Editor,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,DLSacksAndTFLPer1000Snaps,TotalTurnoversPer1000Snaps,LBSacksTFLPassDeflPer1000Snaps,TacklesPer1000Snaps,CBPassDeflPer1000Snaps,CBCatchAllowPer100Snaps,SafetiesCatchAllowMinusPDPerGame,TeamName_y,SkillPointDef
4425,SS,Jalen,Catalon,Jalen Catalon,PHI,True,0,2,565,0,32,0,32,1,6,0,2,0,1,0,0,6,0,12,5,2,3,0,12,12,Jalen,Catalon,3303.0,3301.0,12.0,Signed,72.0,5.0,0.0,PHI,tier_5,14.15929203539823,5.3097345132743365,24.778761061946902,113.27433628318585,10.619469026548673,0.0,-0.5,PHI,15
4426,ROLB,Micah,Parsons,Micah Parsons,DAL,True,0,0,1000,0,16,39,45,0,6,6,0,0,0,0,0,0,0,10,16,2,10,0,15,15,Micah,Parsons,2046.0,2044.0,10.0,Signed,92.0,0.0,0.0,DAL,tier_1,26.0,2.0,26.0,61.0,0.0,0.6,0.4,DAL,-1
4427,SS,Israel,Mukuamu,Israel Mukuamu,DAL,True,-1,0,1000,1,27,24,40,0,6,12,0,0,1,0,0,11,0,10,0,0,0,0,15,15,Israel,Mukuamu,1887.0,1885.0,10.0,Signed,80.0,1.0,0.0,DAL,tier_3,0.0,2.0,11.0,67.0,11.0,1.2,0.06666666666666667,DAL,0
4431,CB,L'Jarius,Sneed,L'Jarius Sneed,NYJ,True,2,37,909,1,21,21,30,0,6,21,21,0,2,0,0,5,0,17,0,1,1,0,13,2,L'Jarius,Sneed,2464.0,2462.0,17.0,Signed,72.0,1.0,0.0,NYJ,tier_5,1.1001100110011,4.4004400440044,6.600660066006601,56.1056105610561,5.500550055005501,2.31023102310231,1.2307692307692308,NYJ,0
4432,ROLB,Adisa,Isaac,Adisa Isaac,NYJ,True,0,15,672,0,14,14,24,0,6,5,15,0,1,0,0,0,0,17,4,0,0,0,15,15,Adisa,Isaac,3189.0,3187.0,17.0,Signed,69.0,0.0,0.0,NYJ,tier_6,5.952380952380952,1.488095238095238,5.952380952380952,56.54761904761905,0.0,0.744047619047619,0.3333333333333333,NYJ,1
4433,SS,Lewis,Cine,Lewis Cine,NYJ,True,0,7,966,0,24,28,43,0,6,17,7,0,1,0,0,12,0,17,2,0,1,0,15,15,Lewis,Cine,3279.0,3277.0,17.0,Signed,72.0,2.0,0.0,NYJ,tier_5,3.105590062111801,1.0351966873706004,15.527950310559007,69.35817805383023,12.422360248447204,1.7598343685300208,0.3333333333333333,NYJ,5
4434,CB,Jaylon,Johnson,Jaylon Johnson,NYJ,True,39,111,920,1,18,36,49,1,6,33,43,0,5,0,0,10,0,17,1,1,0,1,15,15,Jaylon,Johnson,1379.0,1377.0,17.0,Signed,86.0,1.0,0.0,NYJ,tier_2,1.0869565217391304,8.695652173913043,11.956521739130435,72.82608695652173,10.869565217391305,3.5869565217391304,1.5333333333333334,NYJ,3
4437,RE,D.J.,Wonnum,D.J. Wonnum,NYJ,True,0,0,438,0,11,11,22,1,6,1,0,0,0,0,0,1,0,17,7,0,2,0,15,15,D.J.,Wonnum,2922.0,2920.0,17.0,Signed,73.0,0.0,2.0,NYJ,tier_5,20.54794520547945,0.0,22.831050228310502,75.34246575342465,2.28310502283105,0.228310502283105,0.0,NYJ,-1
4438,DT,James,Lynch,James Lynch,NYJ,True,0,0,456,0,14,11,16,0,6,1,0,0,0,0,0,0,0,17,3,0,1,0,15,3,James,Lynch,1658.0,1656.0,17.0,Signed,73.0,0.0,4.0,NYJ,tier_5,8.771929824561402,0.0,8.771929824561402,65.78947368421052,0.0,0.21929824561403508,0.06666666666666667,NYJ,-4
4439,CB,Dontae,Manning,Dontae Manning,BUF,True,0,67,1021,0,21,58,74,0,6,30,33,0,3,0,0,17,0,2,0,0,1,0,15,15,Dontae,Manning,413.0,411.0,2.0,Signed,80.0,1.0,0.0,BUF,tier_3,0.9794319294809011,2.9382957884427032,17.62977473065622,93.04603330068561,16.65034280117532,2.9382957884427032,0.8666666666666667,BUF,0
4440,CB,Tiawan,Mullen,Tiawan Mullen,BUF,True,0,76,1059,0,31,40,55,1,6,25,36,0,5,2,0,10,0,2,0,0,0,0,15,15,Tiawan,Mullen,3395.0,3393.0,2.0,Signed,80.0,2.0,0.0,BUF,tier_3,0.0,6.610009442870632,9.442870632672332,81.20868744098206,9.442870632672332,2.3607176581680833,1.0,BUF,3
4441,DT,Perrion,Winfrey,Perrion Winfrey,BUF,True,0,0,869,0,28,31,37,1,6,0,0,0,0,0,0,0,0,2,16,0,2,0,15,15,Perrion,Winfrey,3363.0,3361.0,2.0,Signed,93.0,0.0,4.0,BUF,tier_1,20.713463751438432,0.0,20.713463751438432,74.79861910241657,0.0,0.0,0.0,BUF,-3
4442,RE,A.J.,Epenesa,A.J. Epenesa,BUF,True,10,0,1007,1,16,28,35,1,6,1,0,0,0,0,0,0,0,2,11,1,7,1,15,15,A.J.,Epenesa,764.0,762.0,2.0,Signed,85.0,0.0,1.0,BUF,tier_2,17.874875868917577,2.9791459781529297,17.874875868917577,50.6454816285998,0.0,0.09930486593843098,0.06666666666666667,BUF,-6
4444,LOLB,Trace,Ford,Trace Ford,MIA,True,19,0,397,1,13,17,25,1,6,11,0,0,0,0,0,0,0,11,2,1,1,1,12,12,Trace,Ford,3096.0,3094.0,11.0,Signed,72.0,0.0,1.0,MIA,tier_5,7.556675062972292,7.556675062972292,7.556675062972292,95.71788413098237,0.0,2.770780856423174,0.9166666666666666,MIA,7
4446,CB,Marlon,Humphrey,Marlon Humphrey,MIA,True,0,45,978,0,34,25,32,0,6,15,29,0,4,0,0,13,0,11,0,0,0,0,15,15,Marlon,Humphrey,1248.0,1246.0,11.0,Signed,83.0,4.0,0.0,MIA,tier_3,0.0,4.08997955010225,13.292433537832311,67.48466257668711,13.292433537832311,1.5337423312883436,0.13333333333333333,MIA,4
4447,LE,Keeshawn,Silver,Keeshawn Silver,MIA,True,37,0,872,1,21,28,39,1,6,0,0,0,0,0,0,0,1,11,12,1,6,0,15,15,Keeshawn,Silver,163.0,161.0,11.0,Signed,80.0,0.0,0.0,MIA,tier_3,20.642201834862387,3.4403669724770642,20.642201834862387,68.80733944954129,0.0,0.0,0.0,MIA,-2
4448,SS,Wesley,Miller,Wesley Miller,MIA,True,0,49,920,0,20,25,42,0,6,13,33,0,2,0,0,4,0,11,0,0,1,0,15,13,Wesley,Miller,2172.0,2170.0,11.0,Signed,60.0,2.0,0.0,MIA,tier_6,1.0869565217391304,2.1739130434782608,5.434782608695652,67.3913043478261,4.3478260869565215,1.4130434782608696,0.6,MIA,-1
4451,RE,Jason,Moore,Jason Moore,MIA,True,4,0,966,1,26,28,40,1,6,0,0,0,0,0,0,1,0,11,12,1,6,0,15,15,Jason,Moore,383.0,381.0,11.0,Signed,72.0,1.0,0.0,MIA,tier_5,18.633540372670808,2.070393374741201,19.66873706004141,68.32298136645963,1.0351966873706004,0.0,-0.06666666666666667,MIA,0
4452,CB,Tony,Mitchell,Tony Mitchell,MIA,True,0,79,1075,0,26,42,58,0,6,20,28,0,4,2,0,9,0,11,0,0,0,0,15,15,Tony,Mitchell,851.0,849.0,11.0,Signed,82.0,2.0,0.0,MIA,tier_3,0.0,5.5813953488372094,8.372093023255815,78.13953488372093,8.372093023255815,1.8604651162790697,0.7333333333333333,MIA,1
4453,MLB,Kadofi,Wright,Kadofi Wright,MIA,True,73,30,1011,2,35,56,77,0,6,28,30,0,1,0,0,7,0,11,2,2,3,1,15,15,Kadofi,Wright,3393.0,3391.0,11.0,Signed,79.0,5.0,0.0,MIA,tier_4,4.945598417408506,5.934718100890208,11.869436201780417,110.78140454995054,6.9238377843719086,2.7695351137487636,1.4,MIA,5
4454,ROLB,Adam,Anderson,Adam Anderson,MIA,True,0,2,1078,0,29,49,61,0,6,6,2,0,1,0,0,1,0,11,11,0,11,0,15,15,Adam,Anderson,3317.0,3315.0,11.0,Signed,80.0,3.0,0.0,MIA,tier_3,20.408163265306122,0.9276437847866419,21.335807050092765,83.48794063079777,0.9276437847866419,0.5565862708719851,0.3333333333333333,MIA,0
4455,DT,Bryan,Bresee,Bryan Bresee,PHI,True,0,0,388,0,8,0,17,1,6,0,0,0,0,0,0,0,0,12,4,0,12,0,11,11,Bryan,Bresee,2208.0,2206.0,12.0,Signed,80.0,1.0,0.0,PHI,tier_3,41.23711340206186,0.0,41.23711340206186,64.43298969072164,0.0,0.0,0.0,PHI,3
4458,ROLB,Colin,Oliver,Colin Oliver,MIA,True,0,0,428,0,8,8,13,1,6,3,0,0,0,0,0,0,0,11,0,0,1,0,15,7,Colin,Oliver,233.0,231.0,11.0,Signed,70.0,0.0,2.0,MIA,tier_5,2.336448598130841,0.0,2.336448598130841,49.06542056074766,0.0,0.7009345794392523,0.2,MIA,-5
4460,DT,Derrick,Brown,Derrick Brown,MIA,True,11,0,672,1,22,20,25,1,6,1,0,0,0,0,0,0,0,11,2,1,5,0,11,11,Derrick,Brown,309.0,307.0,11.0,Signed,88.0,0.0,5.0,MIA,tier_2,10.416666666666666,2.976190476190476,10.416666666666666,69.94047619047619,0.0,0.1488095238095238,0.09090909090909091,MIA,-8
4461,CB,Tyreke,Johnson,Tyreke Johnson,MIA,True,0,15,601,0,13,11,14,0,6,4,15,0,1,1,0,2,0,11,0,0,0,0,15,5,Tyreke,Johnson,3447.0,3445.0,11.0,Signed,77.0,1.0,0.0,MIA,tier_4,0.0,3.327787021630616,3.327787021630616,44.925124792013314,3.327787021630616,0.6655574043261231,0.13333333333333333,MIA,0
4462,FS,Jevon,Holland,Jevon Holland,MIA,True,0,29,1086,0,25,34,44,0,6,15,21,0,2,0,0,7,0,11,0,0,0,0,14,14,Jevon,Holland,1198.0,1196.0,11.0,Signed,80.0,0.0,0.0,MIA,tier_3,0.0,1.8416206261510129,6.445672191528545,63.53591160220995,6.445672191528545,1.3812154696132597,0.5714285714285714,MIA,-1
4487,CB,Cameron,Dantzler,Cameron Dantzler,GB,True,0,89,952,0,23,28,35,0,6,21,37,0,4,1,0,9,0,19,0,0,0,0,15,15,Cameron,Dantzler,582.0,580.0,19.0,Signed,84.0,1.0,0.0,GB,tier_3,0.0,5.2521008403361344,9.453781512605042,60.924369747899156,9.453781512605042,2.2058823529411766,0.8,GB,1
4488,LE,Zach,Harrison,Zach Harrison,GB,True,0,0,737,0,17,22,27,1,6,0,0,0,0,0,0,0,0,19,9,0,4,0,15,15,Zach,Harrison,3330.0,3328.0,19.0,Signed,71.0,0.0,0.0,GB,tier_5,17.639077340569877,0.0,17.639077340569877,59.701492537313435,0.0,0.0,0.0,GB,-2
4489,LOLB,Rashan,Gary,Rashan Gary,GB,True,31,0,931,3,16,53,59,1,6,12,0,1,0,0,0,0,0,19,16,3,6,0,15,15,Rashan,Gary,912.0,910.0,19.0,Signed,89.0,6.0,0.0,GB,tier_2,23.630504833512354,7.518796992481203,23.630504833512354,80.55853920515575,0.0,1.288936627282492,0.8,GB,3
4490,FS,Darnell,Savage,Darnell Savage,GB,True,0,0,1079,0,26,29,44,0,6,17,0,0,0,0,0,9,0,19,2,0,0,0,15,15,Darnell,Savage,2316.0,2314.0,19.0,Signed,79.0,0.0,2.0,GB,tier_4,1.8535681186283597,0.0,10.194624652455978,64.87488415199257,8.341056533827619,1.5755329008341055,0.5333333333333333,GB,0
4491,LE,Mathias,Malaki-Donaldson,Mathias Malaki-Donaldson,BUF,True,0,0,803,0,19,25,31,0,6,0,0,0,0,0,0,0,0,2,8,0,7,0,15,4,Mathias,Malaki-Donaldson,2652.0,2650.0,2.0,Signed,69.0,4.0,0.0,BUF,tier_6,18.679950186799502,0.0,18.679950186799502,62.266500622665006,0.0,0.0,0.0,BUF,1
4497,FS,Justin,Reid,Justin Reid,BUF,True,0,38,1140,0,42,32,43,1,6,9,22,0,2,0,0,6,0,2,0,0,0,0,15,15,Justin,Reid,2196.0,2194.0,2.0,Signed,80.0,4.0,0.0,BUF,tier_3,0.0,1.7543859649122808,5.263157894736842,74.56140350877193,5.263157894736842,0.7894736842105263,0.2,BUF,0
4498,DT,Alfred,Collins,Alfred Collins,BUF,True,0,0,396,0,16,19,25,1,6,0,0,0,0,0,0,0,0,2,9,0,2,0,11,3,Alfred,Collins,3304.0,3302.0,2.0,Signed,83.0,0.0,2.0,BUF,tier_3,27.777777777777775,0.0,27.777777777777775,103.53535353535354,0.0,0.0,0.0,BUF,1
4499,ROLB,Logan,Wilson,Logan Wilson,BUF,True,0,0,504,0,11,21,28,1,6,18,0,0,0,0,0,4,0,2,1,0,0,0,15,15,Logan,Wilson,2891.0,2889.0,2.0,Signed,71.0,0.0,1.0,BUF,tier_5,1.984126984126984,0.0,9.920634920634921,77.38095238095238,7.936507936507936,3.571428571428571,0.9333333333333333,BUF,0
4500,LOLB,Junior,Colson,Junior Colson,BUF,True,0,0,375,0,12,19,23,0,6,12,0,0,0,0,0,0,0,2,1,0,0,0,13,13,Junior,Colson,303.0,301.0,2.0,Signed,72.0,0.0,2.0,BUF,tier_5,2.6666666666666665,0.0,2.6666666666666665,93.33333333333334,0.0,3.2,0.9230769230769231,BUF,0
4501,MLB,Jamien,Sherwood,Jamien Sherwood,BUF,True,0,0,951,0,29,35,45,1,6,15,0,0,0,0,0,0,0,2,3,0,0,0,15,4,Jamien,Sherwood,2371.0,2369.0,2.0,Signed,74.0,0.0,2.0,BUF,tier_5,3.1545741324921135,0.0,3.1545741324921135,77.81282860147213,0.0,1.5772870662460567,1.0,BUF,-5
4503,LOLB,Amari,Burney,Amari Burney,KC,True,0,0,1121,0,40,84,96,0,6,40,0,0,0,0,0,7,0,8,0,0,1,0,15,15,Amari,Burney,3460.0,3458.0,8.0,Signed,89.0,0.0,3.0,KC,tier_2,0.8920606601248885,0.0,7.136485280999108,121.32024977698482,6.244424620874219,3.568242640499554,2.2,KC,-3
4506,LOLB,Raneiria,Dillworth,Raneiria Dillworth,BUF,True,6,0,370,1,2,5,8,0,6,0,0,0,0,0,0,0,0,2,0,1,0,0,15,4,Raneiria,Dillworth,64.0,62.0,2.0,Signed,68.0,0.0,2.0,BUF,tier_6,0.0,5.405405405405405,0.0,27.027027027027028,0.0,0.0,0.0,BUF,0
4507,MLB,Jaydon,Hood,Jaydon Hood,BUF,True,0,7,1043,0,33,65,88,1,6,39,7,0,1,1,0,13,0,2,0,0,1,0,15,15,Jaydon,Hood,132.0,130.0,2.0,Signed,78.0,4.0,0.0,BUF,tier_4,0.9587727708533077,1.9175455417066154,13.422818791946309,116.01150527325024,12.464046021093003,3.7392138063279003,1.7333333333333334,BUF,2
4508,LE,Van,Fillinger,Van Fillinger,BUF,True,39,0,941,1,18,36,44,0,6,2,0,2,0,0,0,0,0,2,11,1,2,0,15,15,Van,Fillinger,1229.0,1227.0,2.0,Signed,77.0,1.0,0.0,BUF,tier_4,13.815090329436769,4.2507970244420825,13.815090329436769,65.88735387885228,0.0,0.21253985122210414,0.13333333333333333,BUF,-2
4509,LOLB,Branden,Jennings,Branden Jennings,BUF,True,0,0,371,0,7,7,9,0,6,2,0,0,0,0,0,3,0,2,0,0,0,0,15,5,Branden,Jennings,641.0,639.0,2.0,Signed,70.0,0.0,3.0,BUF,tier_5,0.0,0.0,8.086253369272237,43.126684636118604,8.086253369272237,0.5390835579514826,-0.06666666666666667,BUF,-2
4510,SS,Nate,Ritchie,Nate Ritchie,BUF,True,0,81,1093,0,34,27,41,0,6,19,34,0,4,2,0,17,0,2,2,0,0,0,15,15,Nate,Ritchie,2350.0,2348.0,2.0,Signed,74.0,8.0,0.0,BUF,tier_5,1.8298261665141813,5.489478499542543,17.38334858188472,68.6184812442818,15.55352241537054,1.738334858188472,0.13333333333333333,BUF,9
4511,CB,Terrance,Brooks,Terrance Brooks,NYJ,True,0,74,1030,0,25,46,61,0,6,32,35,0,3,1,0,13,0,17,0,0,0,0,15,15,Terrance,Brooks,2704.0,2702.0,17.0,Signed,78.0,2.0,0.0,NYJ,tier_4,0.0,3.883495145631068,12.62135922330097,83.49514563106796,12.62135922330097,3.1067961165048543,1.2666666666666666,NYJ,0
4512,DT,Tywone,Malone,Tywone Malone,NO,True,0,0,742,0,14,23,29,0,6,1,0,0,0,0,0,0,0,26,5,1,3,0,13,13,Tywone,Malone,2782.0,2780.0,26.0,Signed,81.0,0.0,6.0,NO,tier_3,10.781671159029651,1.3477088948787064,10.781671159029651,57.95148247978436,0.0,0.13477088948787064,0.07692307692307693,NO,-7
4516,ROLB,Sammy,Brown,Sammy Brown,TB,True,15,0,1029,1,21,26,34,1,6,1,0,0,0,0,0,0,0,5,6,1,6,0,15,8,Sammy,Brown,1062.0,1060.0,5.0,Signed,71.0,2.0,0.0,TB,tier_5,11.661807580174926,1.943634596695821,11.661807580174926,53.44995140913508,0.0,0.09718172983479105,0.06666666666666667,TB,0
4517,LOLB,Ochuan,Mathis,Ochuan Mathis,HOU,True,0,0,984,0,25,43,52,0,6,15,0,0,0,0,0,0,0,31,10,0,6,0,15,15,Ochuan,Mathis,3173.0,3171.0,31.0,Signed,79.0,2.0,0.0,HOU,tier_4,16.260162601626018,0.0,16.260162601626018,78.2520325203252,0.0,1.524390243902439,1.0,HOU,-1
4518,DT,Javon,Kinlaw,Javon Kinlaw,DET,True,0,0,960,0,19,48,57,1,6,0,0,0,0,0,0,0,0,18,18,0,6,0,15,15,Javon,Kinlaw,1504.0,1502.0,18.0,Signed,91.0,1.0,0.0,DET,tier_1,25.0,0.0,25.0,79.16666666666666,0.0,0.0,0.0,DET,-1
4519,MLB,Stone,Blanton,Stone Blanton,KC,True,31,0,630,1,16,16,31,0,6,5,0,0,0,0,0,1,0,8,2,1,0,0,15,7,Stone,Blanton,1237.0,1235.0,8.0,Signed,70.0,0.0,1.0,KC,tier_5,3.1746031746031744,3.1746031746031744,4.761904761904763,74.60317460317461,1.5873015873015872,0.7936507936507936,0.26666666666666666,KC,0
4520,DT,Tim,Settle,Tim Settle,SEA,True,17,0,974,2,24,44,57,1,6,3,0,0,0,0,0,0,0,27,15,2,11,0,15,15,Tim,Settle,2347.0,2345.0,27.0,Signed,82.0,7.0,0.0,SEA,tier_3,26.694045174537987,4.106776180698152,26.694045174537987,83.16221765913757,0.0,0.3080082135523614,0.2,SEA,5
4524,CB,Lovesea,Carroll,Lovesea Carroll,CAR,True,0,32,493,0,6,16,23,0,6,8,17,0,2,0,0,7,0,20,1,0,0,0,15,4,Lovesea,Carroll,2788.0,2786.0,20.0,Signed,70.0,0.0,0.0,CAR,tier_5,2.028397565922921,4.056795131845842,16.227180527383368,58.8235294117647,14.198782961460447,1.6227180527383367,0.06666666666666667,CAR,5
4525,CB,Demorie,Tate,Demorie Tate,TB,True,0,27,915,0,20,29,40,1,6,17,25,0,2,1,0,11,0,5,0,0,1,0,14,12,Demorie,Tate,2590.0,2588.0,5.0,Signed,75.0,1.0,0.0,TB,tier_4,1.092896174863388,3.278688524590164,13.114754098360656,65.57377049180329,12.021857923497269,1.8579234972677594,0.42857142857142855,TB,1
4527,MLB,Greg,Penn III,Greg Penn III,SF,True,0,25,938,0,29,40,57,1,6,20,25,0,1,0,0,7,0,14,0,0,1,0,15,5,Greg,Penn III,268.0,266.0,14.0,Signed,67.0,2.0,0.0,SF,tier_6,1.0660980810234542,1.0660980810234542,8.528784648187633,91.68443496801706,7.462686567164179,2.1321961620469083,0.8666666666666667,SF,2
4529,CB,Kitan,Crawford,Kitan Crawford,SF,True,37,68,1025,1,26,29,48,1,6,20,28,0,5,0,0,16,0,14,0,1,0,0,15,15,Kitan,Crawford,2454.0,2452.0,14.0,Signed,78.0,5.0,0.0,SF,tier_4,0.0,6.829268292682927,15.609756097560975,72.1951219512195,15.609756097560975,1.951219512195122,0.26666666666666666,SF,6
4530,DT,DeMarvin,Leal,DeMarvin Leal,SF,True,0,0,520,0,20,19,26,1,6,0,0,0,0,0,0,0,0,14,10,0,6,0,15,5,DeMarvin,Leal,3308.0,3306.0,14.0,Signed,73.0,1.0,0.0,SF,tier_5,30.76923076923077,0.0,30.76923076923077,88.46153846153847,0.0,0.0,0.0,SF,6
4532,DT,Jaheim,Oatis,Jaheim Oatis,GB,True,0,0,458,0,12,17,22,0,6,1,0,0,0,0,0,1,0,19,6,0,1,0,15,4,Jaheim,Oatis,1906.0,1904.0,19.0,Signed,74.0,0.0,4.0,GB,tier_5,15.283842794759824,0.0,17.46724890829694,74.23580786026201,2.1834061135371177,0.21834061135371177,0.0,GB,-2
4534,LOLB,Reece,Thomas,Reece Thomas,ATL,True,0,0,344,0,10,11,15,1,6,8,0,0,0,0,0,0,0,13,0,0,0,0,12,5,Reece,Thomas,1405.0,1403.0,13.0,Signed,68.0,0.0,1.0,ATL,tier_6,0.0,0.0,0.0,72.67441860465117,0.0,2.3255813953488373,0.6666666666666666,ATL,0
4535,ROLB,Noah,Taylor,Noah Taylor,KC,True,25,0,564,1,9,3,11,1,6,5,0,0,0,0,0,1,0,8,1,1,1,0,15,9,Noah,Taylor,3525.0,3523.0,8.0,Signed,62.0,0.0,0.0,KC,tier_6,3.5460992907801416,3.5460992907801416,5.319148936170213,35.46099290780142,1.7730496453900708,0.8865248226950355,0.26666666666666666,KC,2
4543,FS,Verone,McKinley III,Verone McKinley III,CLE,False,-512,-512,1117,0,33,0,41,0,6,13,-128,0,1,0,0,7,0,4,0,0,0,0,15,0,Verone,McKinley III,3396.0,3394.0,4.0,Signed,71.0,0.0,0.0,CLE,tier_5,0.0,0.8952551477170994,6.266786034019696,66.24888093106536,6.266786034019696,1.1638316920322291,0.4,CLE,0
4545,CB,Andrew,Booth Jr,Andrew Booth Jr,PIT,False,-512,-512,1056,0,21,0,54,0,6,22,-128,0,4,0,0,11,0,28,0,0,0,0,15,0,Andrew,Booth Jr,3353.0,3351.0,28.0,Signed,76.0,1.0,0.0,PIT,tier_4,0.0,3.787878787878788,10.416666666666666,71.02272727272728,10.416666666666666,2.083333333333333,0.7333333333333333,PIT,1
4547,CB,Tayvion,Beasley,Tayvion Beasley,TB,False,-512,-512,724,0,8,0,27,0,6,10,-128,0,1,0,0,3,0,5,0,0,0,0,15,0,Tayvion,Beasley,1266.0,1264.0,5.0,Signed,70.0,0.0,2.0,TB,tier_5,0.0,1.3812154696132597,4.143646408839778,48.34254143646409,4.143646408839778,1.3812154696132597,0.4666666666666667,TB,-3
4549,FS,Jordan,Toles,Jordan Toles,TEN,False,-512,-512,843,0,20,0,30,0,6,10,-128,0,2,0,0,3,0,29,0,0,0,0,15,0,Jordan,Toles,2387.0,2385.0,29.0,Signed,67.0,0.0,0.0,TEN,tier_6,0.0,2.3724792408066433,3.558718861209964,59.31198102016608,3.558718861209964,1.1862396204033214,0.4666666666666667,TEN,-2
4550,CB,Khalil,Anderson,Khalil Anderson,ATL,False,-512,-512,527,0,9,0,16,0,6,12,-128,0,0,0,0,6,0,13,0,0,0,0,15,0,Khalil,Anderson,1294.0,1292.0,13.0,Signed,73.0,0.0,2.0,ATL,tier_5,0.0,0.0,11.385199240986717,47.43833017077799,11.385199240986717,2.2770398481973433,0.4,ATL,-1
4554,CB,Dameon,Williams,Dameon Williams,MIA,False,-512,-512,990,0,19,0,41,0,6,14,-128,0,1,0,0,10,0,11,0,0,0,0,15,0,Dameon,Williams,3140.0,3138.0,11.0,Signed,75.0,0.0,1.0,MIA,tier_4,0.0,1.0101010101010102,10.101010101010102,60.60606060606061,10.101010101010102,1.4141414141414141,0.26666666666666666,MIA,0
4558,CB,Noah,Igbinoghene,Noah Igbinoghene,DET,False,-512,-512,1049,0,25,0,56,0,6,22,-128,0,0,0,0,8,0,18,0,0,0,0,15,0,Noah,Igbinoghene,1275.0,1273.0,18.0,Signed,76.0,0.0,3.0,DET,tier_4,0.0,0.0,7.626310772163966,77.21639656816015,7.626310772163966,2.0972354623450906,0.9333333333333333,DET,-3
4559,CB,Deshawn,Jones,Deshawn Jones,KC,False,-512,-512,405,0,6,0,19,0,6,10,-128,0,0,0,0,6,0,8,0,0,0,0,15,0,Deshawn,Jones,747.0,745.0,8.0,Signed,70.0,0.0,2.0,KC,tier_5,0.0,0.0,14.814814814814815,61.72839506172839,14.814814814814815,2.4691358024691357,0.26666666666666666,KC,1
4560,CB,Dishon,McNary,Dishon McNary,BUF,False,-512,-512,710,1,7,0,25,0,6,11,-128,0,3,0,0,6,0,2,0,1,0,1,15,0,Dishon,McNary,3472.0,3470.0,2.0,Signed,77.0,3.0,0.0,BUF,tier_4,0.0,8.450704225352112,8.450704225352112,45.07042253521127,8.450704225352112,1.5492957746478873,0.3333333333333333,BUF,3
4561,CB,Donte,Jackson,Donte Jackson,SF,False,-512,-512,510,0,5,0,21,0,6,11,-128,0,1,0,0,4,0,14,0,0,0,0,15,0,Donte,Jackson,1303.0,1301.0,14.0,Signed,71.0,0.0,2.0,SF,tier_5,0.0,1.9607843137254901,7.8431372549019605,50.98039215686274,7.8431372549019605,2.156862745098039,0.4666666666666667,SF,-1
4562,CB,Jahari,Rogers,Jahari Rogers,SEA,False,-512,-512,372,0,3,0,13,0,6,5,-128,0,0,0,0,1,0,27,0,0,0,0,15,0,Jahari,Rogers,1570.0,1568.0,27.0,Signed,73.0,0.0,2.0,SEA,tier_5,0.0,0.0,2.688172043010753,43.01075268817205,2.688172043010753,1.3440860215053763,0.26666666666666666,SEA,-5
4565,FS,Kamari,Ramsey,Kamari Ramsey,GB,False,-512,-512,702,1,11,0,33,0,6,9,-128,0,2,0,0,4,0,19,0,1,0,1,15,0,Kamari,Ramsey,1662.0,1660.0,19.0,Signed,73.0,2.0,0.0,GB,tier_5,0.0,7.122507122507122,5.698005698005698,62.67806267806268,5.698005698005698,1.282051282051282,0.3333333333333333,GB,3
4566,CB,Joey,Porter Jr.,Joey Porter Jr.,LV,False,-512,-512,403,0,1,0,15,0,6,5,-128,0,1,0,0,4,0,22,0,0,0,0,15,0,Joey,Porter Jr.,3260.0,3258.0,22.0,Signed,75.0,0.0,1.0,LV,tier_4,0.0,2.4813895781637716,9.925558312655086,39.702233250620345,9.925558312655086,1.240694789081886,0.06666666666666667,LV,0
4568,CB,Omar,Brown,Omar Brown,NYJ,False,-512,-512,633,0,13,0,24,0,6,12,-128,0,0,0,0,2,0,17,0,0,0,0,15,0,Omar,Brown,54.0,52.0,17.0,Signed,69.0,0.0,1.0,NYJ,tier_6,0.0,0.0,3.1595576619273302,58.45181674565561,3.1595576619273302,1.8957345971563981,0.6666666666666666,NYJ,-3
