FullName,Position,TeamName,RatingTier,StatCheck,value,StatTier,StatHigh,StatLow
Gardner Minshew II,QB,PIT,tier_6,RUSHFUMBLES,5.0,tier_3,3,3
Gardner Minshew II,QB,PIT,tier_6,RUSHFUMBLES,5.0,tier_3,3,3
Gardner Minshew II,QB,PIT,tier_6,RUSHFUMBLES,5.0,tier_3,3,3
Gardner Minshew II,QB,PIT,tier_6,RUSHFUMBLES,5.0,tier_3,3,3
Gardner Minshew II,QB,PIT,tier_6,RUSHFUMBLES,5.0,tier_4,4,4
Gardner Minshew II,QB,PIT,tier_6,RUSHFUMBLES,5.0,tier_4,4,4
Gardner Minshew II,QB,PIT,tier_6,RUSHFUMBLES,5.0,tier_4,4,4
Gardner Minshew II,QB,PIT,tier_6,RUSHFUMBLES,5.0,tier_4,4,4
Gardner Minshew II,QB,PIT,tier_6,RUSHFUMBLES,5.0,tier_4,4,4
Gardner Minshew II,QB,PIT,tier_6,RUSHFUMBLES,5.0,tier_4,4,4
Gardner Minshew II,QB,PIT,tier_6,RUSHFUMBLES,5.0,tier_4,4,4
Gardner Minshew II,QB,PIT,tier_6,RUSHFUMBLES,5.0,tier_5,25,5
Gardner Minshew II,QB,PIT,tier_6,RUSHFUMBLES,5.0,tier_5,25,5
Gardner Minshew II,QB,PIT,tier_6,RUSHFUMBLES,5.0,tier_5,25,5
Gardner Minshew II,QB,PIT,tier_6,RUSHFUMBLES,5.0,tier_5,25,5
Gardner Minshew II,QB,PIT,tier_6,RUSHFUMBLES,5.0,tier_5,25,5
Gardner Minshew II,QB,PIT,tier_6,RUSHFUMBLES,5.0,tier_5,25,5
Gardner Minshew II,QB,PIT,tier_6,RUSHFUMBLES,5.0,tier_5,25,5
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_5,25,5
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_5,25,5
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_5,25,5
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_5,25,5
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_5,25,5
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_5,25,5
Isaiah Coulter,WR,PIT,tier_6,RUSHFUMBLES,0.0,tier_5,25,5
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_0,0,0
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_0,0,0
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_0,0,0
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_0,0,0
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_0,0,0
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_0,0,0
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_0,0,0
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_1,1,1
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_1,1,1
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_1,1,1
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_1,1,1
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_1,1,1
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_1,1,1
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_1,1,1
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_2,2,2
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_2,2,2
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_2,2,2
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_2,2,2
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_2,2,2
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_2,2,2
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_2,2,2
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_3,3,3
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_3,3,3
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_3,3,3
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_3,3,3
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_3,3,3
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_3,3,3
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_3,3,3
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_4,4,4
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_4,4,4
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_4,4,4
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_4,4,4
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_4,4,4
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_4,4,4
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_4,4,4
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_5,25,5
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_5,25,5
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_5,25,5
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_5,25,5
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_5,25,5
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_5,25,5
Patrick Ricard,FB,PIT,tier_3,RUSHFUMBLES,0.0,tier_5,25,5
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_0,0,0
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_0,0,0
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_0,0,0
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_0,0,0
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_0,0,0
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_0,0,0
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_0,0,0
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_1,1,1
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_1,1,1
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_1,1,1
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_1,1,1
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_1,1,1
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_1,1,1
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_1,1,1
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_2,2,2
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_2,2,2
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_2,2,2
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_2,2,2
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_2,2,2
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_2,2,2
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_2,2,2
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_3,3,3
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_3,3,3
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_3,3,3
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_3,3,3
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_3,3,3
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_3,3,3
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_3,3,3
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_4,4,4
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_4,4,4
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_4,4,4
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_4,4,4
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_4,4,4
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_4,4,4
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_4,4,4
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_5,25,5
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_5,25,5
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_5,25,5
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_5,25,5
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_5,25,5
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_5,25,5
Najee Harris,HB,PIT,tier_0,RUSHFUMBLES,0.0,tier_5,25,5
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_0,0,0
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_0,0,0
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_0,0,0
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_0,0,0
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_0,0,0
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_0,0,0
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_0,0,0
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_1,1,1
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_1,1,1
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_1,1,1
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_1,1,1
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_1,1,1
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_1,1,1
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_1,1,1
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_2,2,2
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_2,2,2
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_2,2,2
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_2,2,2
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_2,2,2
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_2,2,2
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_2,2,2
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_3,3,3
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_3,3,3
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_3,3,3
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_3,3,3
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_3,3,3
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_3,3,3
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_3,3,3
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_4,4,4
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_4,4,4
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_4,4,4
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_4,4,4
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_4,4,4
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_4,4,4
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_4,4,4
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_5,25,5
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_5,25,5
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_5,25,5
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_5,25,5
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_5,25,5
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_5,25,5
Pat Freiermuth,TE,PIT,tier_5,RUSHFUMBLES,0.0,tier_5,25,5
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_0,0,0
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_0,0,0
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_0,0,0
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_0,0,0
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_0,0,0
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_0,0,0
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_0,0,0
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_1,1,1
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_1,1,1
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_1,1,1
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_1,1,1
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_1,1,1
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_1,1,1
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_1,1,1
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_2,2,2
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_2,2,2
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_2,2,2
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_2,2,2
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_2,2,2
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_2,2,2
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_2,2,2
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_3,3,3
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_3,3,3
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_3,3,3
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_3,3,3
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_3,3,3
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_3,3,3
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_3,3,3
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_4,4,4
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_4,4,4
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_4,4,4
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_4,4,4
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_4,4,4
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_4,4,4
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_4,4,4
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_5,25,5
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_5,25,5
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_5,25,5
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_5,25,5
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_5,25,5
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_5,25,5
Chase Claypool,WR,LAR,tier_3,RUSHFUMBLES,0.0,tier_5,25,5
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_0,0,0
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_0,0,0
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_0,0,0
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_0,0,0
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_0,0,0
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_0,0,0
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_0,0,0
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_1,1,1
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_1,1,1
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_1,1,1
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_1,1,1
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_1,1,1
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_1,1,1
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_1,1,1
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_2,2,2
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_2,2,2
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_2,2,2
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_2,2,2
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_2,2,2
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_2,2,2
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_2,2,2
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_3,3,3
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_3,3,3
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_3,3,3
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_3,3,3
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_3,3,3
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_3,3,3
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_3,3,3
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_4,4,4
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_4,4,4
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_4,4,4
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_4,4,4
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_4,4,4
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_4,4,4
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_4,4,4
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_5,25,5
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_5,25,5
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_5,25,5
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_5,25,5
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_5,25,5
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_5,25,5
Curtis Samuel,WR,WAS,tier_3,RUSHFUMBLES,0.0,tier_5,25,5
Johnny Wilson,WR,MIA,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Johnny Wilson,WR,MIA,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Johnny Wilson,WR,MIA,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Johnny Wilson,WR,MIA,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Johnny Wilson,WR,MIA,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Johnny Wilson,WR,MIA,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Johnny Wilson,WR,MIA,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Johnny Wilson,WR,MIA,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Johnny Wilson,WR,MIA,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Johnny Wilson,WR,MIA,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Johnny Wilson,WR,MIA,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Johnny Wilson,WR,MIA,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Johnny Wilson,WR,MIA,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Johnny Wilson,WR,MIA,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Johnny Wilson,WR,MIA,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Johnny Wilson,WR,MIA,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Johnny Wilson,WR,MIA,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Johnny Wilson,WR,MIA,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Johnny Wilson,WR,MIA,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Johnny Wilson,WR,MIA,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Johnny Wilson,WR,MIA,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Johnny Wilson,WR,MIA,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Johnny Wilson,WR,MIA,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Johnny Wilson,WR,MIA,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Johnny Wilson,WR,MIA,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Johnny Wilson,WR,MIA,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Johnny Wilson,WR,MIA,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Johnny Wilson,WR,MIA,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Johnny Wilson,WR,MIA,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Johnny Wilson,WR,MIA,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Johnny Wilson,WR,MIA,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Johnny Wilson,WR,MIA,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Johnny Wilson,WR,MIA,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Johnny Wilson,WR,MIA,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Johnny Wilson,WR,MIA,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Johnny Wilson,WR,MIA,tier_6,RUSHFUMBLES,0.0,tier_5,25,5
Johnny Wilson,WR,MIA,tier_6,RUSHFUMBLES,0.0,tier_5,25,5
Johnny Wilson,WR,MIA,tier_6,RUSHFUMBLES,0.0,tier_5,25,5
Johnny Wilson,WR,MIA,tier_6,RUSHFUMBLES,0.0,tier_5,25,5
Johnny Wilson,WR,MIA,tier_6,RUSHFUMBLES,0.0,tier_5,25,5
